activity_type,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,power,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,vertical_oscillation,vertical_ratio,unknown_107,unknown_134,unknown_135,unknown_136,unknown_140,unknown_143,unknown_87,accumulated_power,unknown_90,power_wkg,hr_rolling,power_rolling,cadence_rolling,speed_rolling,altitude_rolling,vo_rolling,vr_rolling,efficiency_score,efficiency_category
running,76,144.4,15.600000000000023,1.857,0.5,114,156109845,956958755,198,320.0,,,732.0,25,80.2,10.94,1,,57,114,1868,73,9335.0,13815.0,,2.75,92.43820224719101,2.1558988764044944,67.61797752808988,1.5124157303370784,15.548314606741576,73.0679012345679,11.370657894736842,0.8761259969343655,Average
running,76,146.39,15.600000000000023,1.857,0.0,114,156109892,956958536,198,320.0,,,732.0,25,80.2,10.94,1,,57,114,1868,73,9335.0,14013.0,,2.75,92.67777777777778,2.1625,67.71111111111111,1.5162444444444443,15.548888888888893,73.15487804878049,11.365064935064936,0.8777441420559752,Average
running,76,148.19,15.600000000000023,1.866,0.0,114,156109901,956958366,198,320.0,,,736.0,25,80.3,10.9,1,,57,114,1877,73,9335.0,14211.0,,2.75,92.91208791208791,2.168956043956044,67.8021978021978,1.520087912087912,15.549450549450555,73.24096385542168,11.359102564102564,0.8793257632701746,Average
running,76,149.95,15.600000000000023,1.866,0.0,114,156109920,956958155,197,320.0,,,736.0,25,80.3,10.9,1,,57,114,1877,73,9942.0,14408.0,,2.736111111111111,93.1413043478261,2.17512077294686,67.8913043478261,1.5238478260869563,15.550000000000004,73.325,11.353291139240506,0.8808109560188592,Average
running,76,151.87,15.600000000000023,1.866,0.0,114,156109932,956957963,196,320.0,,,736.0,25,80.3,10.9,1,,57,114,1877,73,10357.0,14604.0,,2.7222222222222223,93.36559139784946,2.1810035842293907,67.97849462365592,1.5275268817204302,15.550537634408606,73.40705882352941,11.347625,0.882203069823423,Average
running,76,153.44,15.600000000000023,1.875,0.0,114,156109948,956957784,197,320.0,,,740.0,25,80.5,10.87,1,,57,114,1886,73,10357.0,14801.0,,2.736111111111111,93.58510638297872,2.1869089834515365,68.06382978723404,1.5312234042553192,15.551063829787239,73.48953488372094,11.341728395061729,0.8836247000949143,Average
running,76,154.92,15.600000000000023,1.875,0.0,114,156109978,956957589,197,320.0,,,740.0,25,80.5,10.87,1,,57,114,1886,73,10357.0,14998.0,,2.736111111111111,93.8,2.192690058479532,68.14736842105263,1.534842105263158,15.551578947368426,73.57011494252875,11.335975609756098,0.8850157382633507,Average
running,77,157.07,15.600000000000023,1.866,0.5,115,156110007,956957361,196,311.0,,,717.0,25,78.6,10.95,1,,52,115,1859,73,10357.0,15194.0,,2.7222222222222223,94.02083333333333,2.1982060185185186,68.23958333333333,1.5382916666666666,15.552083333333337,73.62727272727273,11.331325301204819,0.8863559363883852,Average
running,77,159.03,15.600000000000023,1.866,0.5,115,156110009,956957160,196,311.0,,,717.0,25,78.6,10.95,1,,52,115,1859,73,10453.0,15390.0,,2.7222222222222223,94.23711340206185,2.2036082474226806,68.3298969072165,1.5416701030927835,15.552577319587632,73.68314606741573,11.326785714285714,0.8876682264229252,Average
running,78,160.89,15.600000000000023,1.866,0.5,115,156110024,956956997,196,311.0,,,717.0,25,78.6,10.95,1,,52,115,1859,73,10499.0,15586.0,,2.7222222222222223,94.44897959183673,2.2089002267573696,68.42857142857143,1.5449795918367348,15.5530612244898,73.73777777777778,11.32235294117647,0.8890860535289374,Average
running,78,162.59,15.600000000000023,1.875,0.5,115,156110086,956956786,197,311.0,,,721.0,25,78.7,10.92,1,,52,115,1868,73,12767.0,15783.0,,2.736111111111111,94.65656565656566,2.2142255892255895,68.52525252525253,1.5483131313131315,15.55353535353536,73.7923076923077,11.317674418604652,0.8905314502962092,Average
running,78,164.14,15.399999999999977,1.875,0.5,115,156110151,956956640,197,307.0,,,712.0,25,77.8,10.92,1,,52,115,1868,73,12876.0,15980.0,,2.736111111111111,94.86,2.2194444444444446,68.62,1.5515800000000002,15.552000000000005,73.8358695652174,11.313103448275863,0.8919476525509978,Average
running,78,165.52,15.399999999999977,1.866,0.5,115,156110170,956956505,195,308.0,,,708.0,25,77.3,10.91,1,,52,115,1859,73,13007.0,16175.0,,2.7083333333333335,95.05940594059406,2.224284928492849,68.7128712871287,1.5546930693069307,15.550495049504955,73.8731182795699,11.308522727272727,0.8932250925100609,Average
running,79,166.67,15.399999999999977,1.857,0.5,116,156110155,956956355,194,308.0,,,705.0,25,77.2,10.95,1,,52,116,1850,73,13339.0,16369.0,,2.6944444444444446,95.26470588235294,2.2288943355119826,68.81372549019608,1.557656862745098,15.549019607843142,73.90851063829787,11.304494382022472,0.8944581284209007,Average
running,79,168.33,15.399999999999977,1.847,0.5,116,156110123,956956151,193,308.0,,,701.0,25,77.0,10.98,1,,52,116,1840,73,13550.0,16562.0,,2.6805555555555554,95.46601941747574,2.233279395900755,68.9126213592233,1.5604660194174758,15.547572815533986,73.94105263157894,11.30088888888889,0.8956132497205304,Average
running,79,170.45,15.399999999999977,1.829,0.0,116,156110047,956955972,192,308.0,,,694.0,25,76.8,11.05,1,,52,116,1822,73,13813.0,16754.0,,2.6666666666666665,95.66346153846153,2.2374465811965814,69.00961538461539,1.5630480769230768,15.54615384615385,73.97083333333333,11.29813186813187,0.8966928062701929,Average
running,78,171.35,15.399999999999977,1.829,0.0,116,156110048,956955861,192,312.0,,,703.0,25,77.7,11.05,1,,52,116,1822,73,13987.0,16946.0,,2.6666666666666665,95.85714285714286,2.2415343915343917,69.0952380952381,1.5655809523809523,15.544761904761907,74.00927835051546,11.295434782608696,0.8976283054910865,Average
running,77,173.08,15.399999999999977,1.829,0.5,116,156110023,956955675,192,316.0,,,712.0,25,78.7,11.04,1,,52,116,1822,73,14584.0,17138.0,,2.6666666666666665,96.04716981132076,2.245545073375262,69.16981132075472,1.568066037735849,15.543396226415098,74.05714285714286,11.292688172043011,0.8984238875240058,Average
running,76,173.95,15.399999999999977,1.819,0.5,116,156110055,956955505,191,317.0,,,708.0,25,78.2,11.03,1,,52,116,1813,73,14584.0,17329.0,,2.6527777777777777,96.23364485981308,2.2493509865005192,69.23364485981308,1.570411214953271,15.542056074766359,74.0989898989899,11.289893617021276,0.899031654742797,Average
running,76,175.78,15.399999999999977,1.81,0.5,116,156110093,956955301,190,317.0,,,705.0,25,78.0,11.07,1,,52,116,1808,73,14584.0,17519.0,,2.638888888888889,96.41666666666667,2.252957818930041,69.29629629629629,1.5726296296296296,15.540740740740743,74.138,11.28757894736842,0.8995772547602049,Average
running,76,177.46,15.399999999999977,1.782,0.0,116,156110072,956955116,187,322.0,,,703.0,25,78.2,11.12,1,,52,116,1780,73,15151.0,17706.0,,2.5972222222222223,96.59633027522936,2.25611620795107,69.35779816513761,1.5745504587155963,15.539449541284405,74.17821782178218,11.285833333333334,0.899960876948855,Average
running,76,179.23,15.399999999999977,1.782,0.0,117,156110068,956954878,187,322.0,,,703.0,25,78.2,11.12,1,,52,117,1780,73,15504.0,17893.0,,2.5972222222222223,96.78181818181818,2.2592171717171716,69.41818181818182,1.5764363636363639,15.53818181818182,74.21764705882353,11.284123711340206,0.900253737618319,Average
running,76,181.71,15.399999999999977,1.782,0.0,116,156110124,956954609,188,322.0,,,703.0,25,78.2,11.12,1,,53,116,1780,73,15504.0,18081.0,,2.611111111111111,96.95495495495496,2.2623873873873874,69.47747747747748,1.5782882882882883,15.53693693693694,74.25631067961164,11.282448979591837,0.9006758105438648,Average
running,76,183.87,15.600000000000023,1.782,0.5,117,156110089,956954428,188,318.0,,,694.0,25,77.2,11.13,1,,53,117,1780,73,15504.0,18269.0,,2.611111111111111,97.13392857142857,2.265500992063492,69.53571428571429,1.580107142857143,15.537500000000003,74.28461538461539,11.280909090909091,0.9010081464896936,Average
running,76,185.56,15.600000000000023,1.801,0.5,117,156110067,956954229,190,317.0,,,701.0,25,77.9,11.1,1,,53,117,1799,73,15504.0,18459.0,,2.638888888888889,97.30973451327434,2.268805309734513,69.59292035398231,1.582061946902655,15.538053097345134,74.31904761904762,11.279100000000001,0.9014330946481657,Average
running,77,187.5,15.600000000000023,1.81,0.5,117,156110048,956953978,192,317.0,,,705.0,25,78.0,11.07,1,,53,117,1808,73,15601.0,18651.0,,2.6666666666666665,97.48245614035088,2.272295321637427,69.65789473684211,1.584061403508772,15.538596491228073,74.35377358490567,11.277029702970298,0.9020615069999506,Average
running,77,189.94,15.600000000000023,1.81,0.5,116,156110055,956953730,192,317.0,,,705.0,25,78.0,11.07,1,,52,116,1810,73,15601.0,18843.0,,2.6666666666666665,97.64347826086957,2.2757246376811593,69.72173913043478,1.5860260869565217,15.539130434782612,74.38785046728972,11.275,0.9027597265477055,Average
running,77,192.43,15.600000000000023,1.819,0.5,117,156110066,956953496,193,317.0,,,708.0,25,78.2,11.03,1,,52,117,1820,73,15601.0,19036.0,,2.6805555555555554,97.8103448275862,2.2792145593869733,69.78448275862068,1.5880344827586206,15.539655172413797,74.42314814814814,11.2726213592233,0.9034139225883594,Average
running,76,194.37,15.600000000000023,1.838,0.5,116,156110104,956953281,196,316.0,,,716.0,25,78.8,11.01,1,,50,116,1838,73,15601.0,19232.0,,2.7222222222222223,97.96581196581197,2.283000949667616,69.83760683760684,1.5901709401709403,15.540170940170942,74.46330275229357,11.270096153846152,0.9041664611437839,Average
running,76,195.8,15.600000000000023,1.857,0.5,116,156110133,956953089,199,316.0,,,723.0,25,79.1,10.94,1,,50,116,1857,73,15601.0,19431.0,,2.763888888888889,98.11864406779661,2.2870762711864407,69.88983050847457,1.5924322033898306,15.540677966101699,74.50545454545455,11.26695238095238,0.90504587284671,Average
running,76,198.33,15.600000000000023,1.857,0.0,116,156110169,956952839,200,320.0,,,732.0,25,80.2,10.94,1,,50,116,1857,73,15601.0,19631.0,,2.7777777777777777,98.26890756302521,2.2911998132586366,69.94117647058823,1.594655462184874,15.54117647058824,74.55675675675676,11.263867924528302,0.9059563330554905,Average
running,76,200.34,15.600000000000023,1.866,0.0,116,156110204,956952602,202,320.0,,,736.0,25,80.3,10.9,1,,50,116,1866,73,15601.0,19833.0,,2.8055555555555554,98.41666666666667,2.295486111111111,69.99166666666666,1.5969166666666665,15.54166666666667,74.60803571428572,11.260467289719625,0.9069426967363918,Average
running,76,202.29,15.799999999999955,1.866,0.5,116,156110264,956952371,202,316.0,,,727.0,25,79.3,10.9,1,,50,116,1868,73,15601.0,20035.0,,2.8055555555555554,98.56198347107438,2.2997015610651976,70.04132231404958,1.5991404958677686,15.543801652892565,74.64955752212389,11.25712962962963,0.9079122519438179,Average
running,77,204.8,15.799999999999955,1.875,0.5,117,156110266,956952128,203,311.0,,,721.0,25,78.7,10.92,1,,47,117,1877,73,15601.0,20238.0,,2.8194444444444446,98.71311475409836,2.3039617486338795,70.09836065573771,1.6014016393442623,15.545901639344265,74.68508771929825,11.254036697247708,0.9089411495067186,Average
running,76,207.27,15.799999999999955,1.875,0.5,117,156110256,956951886,204,315.0,,,730.0,25,79.8,10.92,1,,47,117,1877,73,15601.0,20442.0,,2.8333333333333335,98.86178861788618,2.3082655826558267,70.14634146341463,1.6036260162601628,15.5479674796748,74.7295652173913,11.251,0.9098919703561072,Average
running,77,209.28,15.799999999999955,1.903,0.5,117,156110280,956951669,207,311.0,,,732.0,25,79.2,10.82,1,,47,117,1905,73,15601.0,20649.0,,2.875,99.00806451612904,2.3128360215053765,70.20161290322581,1.6060403225806452,15.550000000000002,74.76810344827587,11.247117117117117,0.9110639392180637,Average
running,77,211.46,15.799999999999955,1.922,0.5,117,156110306,956951445,210,310.0,,,739.0,25,79.8,10.79,1,,47,117,1924,73,,20859.0,,2.9166666666666665,99.152,2.3176666666666663,70.256,1.608568,15.552000000000001,74.8111111111111,11.243035714285714,0.9123477608639784,Average
running,78,213.14,15.799999999999955,1.931,0.5,116,156110294,956951244,211,310.0,,,742.0,25,79.9,10.76,1,,25,116,1933,73,417.0,21070.0,,2.9305555555555554,99.28571428571429,2.322530864197531,70.31746031746032,1.6111269841269842,15.553968253968256,74.8542372881356,11.238761061946903,0.9138299785411724,Average
running,78,215.39,15.799999999999955,1.931,0.5,116,156110299,956951008,210,306.0,,,733.0,25,78.9,10.76,1,,25,116,1952,73,0.0,21280.0,,2.9166666666666665,99.41732283464567,2.327209098862642,70.37795275590551,1.6136456692913386,15.555905511811025,74.88823529411765,11.234561403508772,0.9152452138283566,Average
running,79,217.24,15.799999999999955,1.941,0.5,116,156110330,956950803,210,306.0,,,737.0,25,79.0,10.73,1,,25,116,1961,73,15601.0,21490.0,,2.9166666666666665,99.546875,2.331814236111111,70.4453125,1.616203125,15.5578125,74.9225,11.230173913043478,0.9167394341989695,Average
running,79,219.0,15.799999999999955,1.95,0.5,116,156110346,956950593,211,306.0,,,740.0,25,79.2,10.69,1,,25,116,1971,73,15504.0,21701.0,,2.9305555555555554,99.67441860465117,2.3364556416882,70.51162790697674,1.6187906976744186,15.55968992248062,74.95785123966942,11.225517241379311,0.9182523857518823,Average
running,79,220.76,15.799999999999955,1.95,0.5,116,156110353,956950367,209,306.0,,,740.0,25,79.2,10.69,1,,25,116,1971,73,15504.0,21910.0,,2.9027777777777777,99.8,2.340811965811966,70.57692307692308,1.6213384615384616,15.561538461538461,74.99262295081968,11.220940170940171,0.9196576823015598,Average
running,77,223.31,15.600000000000023,1.95,0.5,116,156110375,956950119,209,310.0,,,750.0,25,80.2,10.69,1,,25,116,1971,73,15504.0,22119.0,,2.9027777777777777,99.92366412213741,2.3451017811704835,70.62595419847328,1.6238473282442747,15.561832061068701,75.03495934959349,11.216440677966101,0.9208421050585396,Average
running,77,225.54,15.600000000000023,1.95,0.5,116,156110424,956949881,208,310.0,,,750.0,25,80.2,10.69,1,,25,116,1971,73,15504.0,22327.0,,2.888888888888889,100.04545454545455,2.3492213804713806,70.67424242424242,1.6263181818181818,15.56212121212121,75.07661290322581,11.212016806722689,0.9219667095098822,Average
running,77,227.8,15.600000000000023,1.959,0.5,117,156110472,956949651,208,309.0,,,753.0,25,80.7,10.71,1,,4,117,1980,73,15504.0,22535.0,,2.888888888888889,100.17293233082707,2.3532790309106097,70.7218045112782,1.6288195488721806,15.562406015037595,75.1216,11.207833333333333,0.9230046020976754,Average
running,77,229.82,15.600000000000023,1.969,0.5,116,156110475,956949437,210,309.0,,,757.0,25,80.8,10.67,1,,4,116,1990,73,,22745.0,,2.9166666666666665,100.2910447761194,2.357483416252073,70.76865671641791,1.6313582089552239,15.56268656716418,75.16666666666667,11.203388429752065,0.9241765358003823,Average
running,77,231.53,15.600000000000023,1.978,0.5,116,156110509,956949231,211,313.0,,,770.0,25,82.0,10.65,1,,4,116,1999,73,15504.0,22956.0,,2.9305555555555554,100.4074074074074,2.361728395061728,70.81481481481481,1.633925925925926,15.562962962962963,75.22047244094489,11.198852459016393,0.9253708535919554,Average
running,76,233.47,15.600000000000023,1.978,0.5,116,156110524,956949014,211,313.0,,,770.0,25,82.0,10.65,1,,4,116,1999,73,0.0,23167.0,,2.9305555555555554,100.5220588235294,2.3659109477124183,70.8529411764706,1.6364558823529411,15.56323529411765,75.2734375,11.19439024390244,0.9264508770453623,Average
running,76,235.56,15.799999999999955,1.978,0.0,116,156110536,956948801,210,318.0,,,780.0,25,82.8,10.61,1,,4,116,1999,73,0.0,23377.0,,2.9166666666666665,100.63503649635037,2.3699310624493104,70.8905109489051,1.638948905109489,15.564963503649636,75.33178294573644,11.189677419354839,0.9274747740829807,Average
running,76,237.94,15.799999999999955,1.978,0.0,117,156110522,956948574,210,318.0,,,780.0,25,82.8,10.61,1,,2,117,1999,73,0.0,23587.0,,2.9166666666666665,100.7536231884058,2.3738929146537844,70.92753623188406,1.6414057971014493,15.566666666666665,75.38923076923078,11.18504,0.928416436861944,Average
running,76,240.05,15.799999999999955,1.987,0.5,116,156110548,956948361,212,313.0,,,774.0,25,82.2,10.62,1,,2,116,2004,73,0.0,23799.0,,2.9444444444444446,100.86330935251799,2.3779976019184654,70.96402877697842,1.6438920863309352,15.568345323741006,75.4412213740458,11.180555555555555,0.9294883636599994,Average
running,76,241.46,15.799999999999955,1.997,0.5,117,156110557,956948198,214,313.0,,,777.0,25,82.3,10.58,1,,1,117,2013,73,0.0,24013.0,,2.9722222222222223,100.97857142857143,2.3822420634920634,71.0,1.6464142857142856,15.570000000000002,75.49318181818182,11.175826771653544,0.9305559921997874,Average
running,76,242.67,15.799999999999955,1.997,0.5,117,156110566,956948024,214,313.0,,,777.0,25,82.3,10.58,1,,1,117,2013,73,4199.0,24227.0,,2.9722222222222223,101.09219858156028,2.386426319936958,71.0354609929078,1.6489007092198582,15.571631205673759,75.54436090225563,11.171171875,0.9316077366387826,Average
running,76,245.12,15.799999999999955,1.987,0.5,117,156110569,956947790,214,313.0,,,774.0,25,82.2,10.62,1,,1,117,2004,73,15504.0,24441.0,,2.9722222222222223,101.20422535211267,2.390551643192488,71.07042253521126,1.6512816901408451,15.573239436619716,75.59402985074627,11.166899224806201,0.9326439505137115,Average
running,76,246.98,15.799999999999955,1.987,0.5,117,156110613,956947586,215,313.0,,,774.0,25,82.2,10.62,1,,1,117,2004,73,0.0,24656.0,,2.986111111111111,101.31468531468532,2.394716394716395,71.1048951048951,1.6536293706293705,15.574825174825174,75.64296296296295,11.162692307692309,0.9337028460901091,Average
running,76,248.63,15.799999999999955,1.987,0.0,117,156110670,956947403,215,317.0,,,784.0,25,83.3,10.62,1,,1,117,2004,73,384.0,24871.0,,2.986111111111111,101.42361111111111,2.3988233024691357,71.13888888888889,1.6559444444444444,15.57638888888889,75.69926470588236,11.158549618320611,0.9347463163488083,Average
running,75,250.44,15.799999999999955,1.987,0.0,117,156110669,956947221,214,322.0,,,794.0,25,84.2,10.59,1,,1,117,1998,73,0.0,25085.0,,2.9722222222222223,101.53103448275863,2.4027777777777777,71.1655172413793,1.6582275862068967,15.577931034482758,75.76131386861313,11.154242424242424,0.9356467225501096,Average
running,75,252.41,15.799999999999955,1.987,0.0,117,156110676,956946989,214,322.0,,,794.0,25,84.2,10.59,1,,1,117,1998,73,15504.0,25299.0,,2.9722222222222223,101.63698630136986,2.406678082191781,71.1917808219178,1.6604794520547945,15.579452054794517,75.82246376811594,11.15,0.9365340576372085,Average
running,76,253.94,15.799999999999955,1.978,0.0,117,156110678,956946807,213,318.0,,,780.0,25,82.8,10.61,1,,1,117,1989,73,15504.0,25512.0,,2.9583333333333335,101.74149659863946,2.4104308390022675,71.22448979591837,1.662639455782313,15.580952380952379,75.87266187050359,11.145970149253731,0.9374614010116247,Average
running,76,255.79,15.799999999999955,1.978,0.0,117,156110676,956946623,212,318.0,,,780.0,25,82.8,10.61,1,,1,117,1989,73,15504.0,25724.0,,2.9444444444444446,101.8445945945946,2.414039039039039,71.25675675675676,1.6647702702702702,15.582432432432432,75.92214285714286,11.142000000000001,0.9383391828547625,Average
running,76,257.63,15.600000000000023,1.969,0.0,117,156110648,956946398,210,318.0,,,777.0,25,82.7,10.64,1,,1,117,1979,73,14645.0,25934.0,,2.9166666666666665,101.94630872483222,2.417412378821775,71.28859060402685,1.6668120805369127,15.582550335570469,75.97021276595744,11.138308823529412,0.9391322612773351,Average
running,76,259.78,15.600000000000023,1.969,0.5,118,156110699,956946155,210,313.0,,,767.0,25,81.9,10.68,1,,5,118,1979,73,,26144.0,,2.9166666666666665,102.05333333333333,2.4207407407407406,71.32,1.6688266666666667,15.582666666666665,76.01197183098591,11.134963503649635,0.939852961575808,Average
running,76,262.18,15.600000000000023,1.969,0.5,118,156110699,956945930,210,313.0,,,767.0,25,81.9,10.68,1,,5,118,1985,73,14645.0,26354.0,,2.9166666666666665,102.15894039735099,2.4240250183958794,71.35099337748345,1.6708145695364238,15.58278145695364,76.05314685314686,11.131666666666668,0.9405637505293086,Average
running,76,264.07,15.600000000000023,1.978,0.5,118,156110679,956945730,211,313.0,,,770.0,25,82.0,10.65,1,,5,118,1995,73,0.0,26565.0,,2.9305555555555554,102.26315789473684,2.4273574561403506,71.38157894736842,1.6728355263157895,15.582894736842102,76.09444444444445,11.12820143884892,0.9413002658804686,Average
running,77,265.88,15.799999999999955,1.987,0.5,119,156110693,956945507,212,309.0,,,764.0,25,81.1,10.61,1,,3,119,2004,73,0.0,26777.0,,2.9444444444444446,102.37254901960785,2.4307371096586783,71.41830065359477,1.6748888888888889,15.584313725490194,76.12896551724138,11.124500000000001,0.942088020502684,Average
